objectid,filename,originalfile,title,type,species,varieties,features,accessory,identifier,altitudeid,date,description,season,subject,location,latitude,longitude,imagetype,format,language,creator,rights,rightsstatement
coll213,PK505982_202_CN_Arcus_2023.png,,Cumulonimbus,Cumulonimbus,Arcus,,,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll214,PK505983_203_CN_Arcus_2023.png,,Cumulonimbus,Cumulonimbus,Arcus,,,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll215,PK505988_204_CN_Arcus_2023.png,,Cumulonimbus,Cumulonimbus,Arcus,,,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll216,PK505989_205_CN_Arcus_2023.png,,Cumulonimbus,Cumulonimbus,Arcus,,,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll217,PK506369_207_CN_Praecipitatio_2023.png,,Cumulonimbus,Cumulonimbus,,,Praecipitatio,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll218,PK506458_208_CN_Calvus_2023.png,,Cumulonimbus,Cumulonimbus,Calvus,,,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll219,PK506633_211_CN_Praecipitatio_2023.png,,Cumulonimbus,Cumulonimbus,,,Praecipitatio,,,Multiple,2023,"Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. At least part of its upper portion is usually smooth, or fibrous or striated, and nearly always flattened; this part often spreads out in the shape of an anvil or vast plume.",Summer (Tropical region),,"Guadalajara Jalisco, México",20.659698,-103.349609,Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
=======
objectid,filename,title,type,species,varieties,features,altitudeid,description,season,date,subject,location,latitude,longitude,identifier,imagetype,format,language,creator,rights,rightsstatement
coll001,cumulo_nimbus_1.png,Cumulus ,Cumulus ,Congestus,,,"Low: From the Earth’s surface to 2 km
(0 – 6 500ft)",Strongly sprouting Cumulus with generally sharp outlines and often great vertical extent,Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image;StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll002,cumulo_nimbus_2.png,Cumulonimbus,Cumulonimbus,,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll003,cumulo_nimbus_3.png,Cumulonimbus,Cumulonimbus,,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll004,cumulo_nimbus_4.png,Cumulonimbus,Cumulonimbus,Capillatus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll005,cumulo_nimbus_5.png,Cumulonimbus,Cumulonimbus,Capillatus,,virga,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll006,cumulo_nimbus_6.png,Cumulonimbus,Cumulonimbus,Calvus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll007,cumulo_nimbus_7.png,Cumulonimbus,Cumulonimbus,Capillatus,,praecipitatio,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll008,cumulo_nimbus_8.png,Cumulonimbus,Cumulonimbus,Capillatus,,praecipitatio,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll009,cumulo_nimbus_9.png,Cumulonimbus,Cumulonimbus,Calvus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll010,cumulo_nimbus_10.png,Cumulonimbus,Cumulonimbus,Calvus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll011,cumulo_nimbus_11.png,Cumulus ,Cumulus ,Congestus,,,"Low: From the Earth’s surface to 2 km
(0 – 6 500ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll012,cumulo_nimbus_12.png,Cumulonimbus,Cumulonimbus,Capillatus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll013,cumulo_nimbus_13.png,Cumulus ,Cumulus ,Congestus,,,"Low: From the Earth’s surface to 2 km
(0 – 6 500ft)",Strongly sprouting Cumulus with generally sharp outlines and often great vertical extent,Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll014,cumulo_nimbus_14.png,Cumulus,Cumulus,Congestus,,,"Low: From the Earth’s surface to 2 km
(0 – 6 500ft)",Strongly sprouting Cumulus with generally sharp outlines and often great vertical extent,Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll015,cumulo_nimbus_15.png,Cumulonimbus,Cumulonimbus,Calvus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll016,cumulo_nimbus_16.png,Cumulonimbus,Cumulonimbus,Calvus,,,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll017,cumulo_nimbus_17.png,Cumulonimbus,Cumulonimbus,Capillatus,,Praecipitatio,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
coll018,cumulo_nimbus_18.png,Cumulonimbus,Cumulonimbus,Calvus,,Iridiscent pileus,"Multiple: Tropical region: From the Earth’s surface up to 20 km
(0 – 65 616.8ft)","Heavy and dense cloud, with a considerable vertical extent, in the form of a mountain or huge towers. Storm clouds.",Summer (Tropical region),2023-01-01,Meteorology,"Guadalajara Jalisco, México",20.659698,-103.349609,"T1, CN",Image; StillImage,image/png,eng,Leobardo Óscar Alcántara Ocaña,All rights reserved,http://rightsstatements.org/vocab/InC/1.0/
